"Datum","Feiertag","Kanton","Typ"
2038-12-08,"Mariä Empfängnis","UR","A"
2038-12-08,"Mariä Empfängnis","SZ","B"
2038-12-08,"Mariä Empfängnis","OW","A"
2038-12-08,"Mariä Empfängnis","NW","A"
2038-12-08,"Mariä Empfängnis","ZG","A"
2038-12-08,"Mariä Empfängnis","FR","a"
2038-12-08,"Mariä Empfängnis","SO","a"
2038-12-08,"Mariä Empfängnis","AI","B"
2038-12-08,"Mariä Empfängnis","GR","a"
2038-12-08,"Mariä Empfängnis","AG","a"
2038-12-08,"Mariä Empfängnis","TI","B"
2038-12-08,"Mariä Empfängnis","VS","A"
2038-12-25,"Weihnachtstag","ZH","A"
2038-12-25,"Weihnachtstag","BE","A"
2038-12-25,"Weihnachtstag","LU","A"
2038-12-25,"Weihnachtstag","UR","A"
2038-12-25,"Weihnachtstag","SZ","A"
2038-12-25,"Weihnachtstag","OW","A"
2038-12-25,"Weihnachtstag","NW","A"
2038-12-25,"Weihnachtstag","GL","A"
2038-12-25,"Weihnachtstag","ZG","A"
2038-12-25,"Weihnachtstag","FR","A"
2038-12-25,"Weihnachtstag","SO","A"
2038-12-25,"Weihnachtstag","BS","A"
2038-12-25,"Weihnachtstag","BL","A"
2038-12-25,"Weihnachtstag","SH","A"
2038-12-25,"Weihnachtstag","AR","A"
2038-12-25,"Weihnachtstag","AI","A"
2038-12-25,"Weihnachtstag","SG","A"
2038-12-25,"Weihnachtstag","GR","A"
2038-12-25,"Weihnachtstag","AG","A"
2038-12-25,"Weihnachtstag","TG","A"
2038-12-25,"Weihnachtstag","TI","A"
2038-12-25,"Weihnachtstag","VD","A"
2038-12-25,"Weihnachtstag","VS","A"
2038-12-25,"Weihnachtstag","NE","A"
2038-12-25,"Weihnachtstag","GE","A"
2038-12-25,"Weihnachtstag","JU","A"
2038-12-26,"Stephanstag","ZH","A"
2038-12-26,"Stephanstag","BE","A"
2038-12-26,"Stephanstag","LU","A"
2038-12-26,"Stephanstag","UR","B"
2038-12-26,"Stephanstag","SZ","B"
2038-12-26,"Stephanstag","OW","D"
2038-12-26,"Stephanstag","NW","D"
2038-12-26,"Stephanstag","GL","A"
2038-12-26,"Stephanstag","ZG","D"
2038-12-26,"Stephanstag","FR","D"
2038-12-26,"Stephanstag","SO","a"
2038-12-26,"Stephanstag","BS","A"
2038-12-26,"Stephanstag","BL","A"
2038-12-26,"Stephanstag","SH","A"
2038-12-26,"Stephanstag","AR","A"
2038-12-26,"Stephanstag","AI","A"
2038-12-26,"Stephanstag","SG","A"
2038-12-26,"Stephanstag","GR","A"
2038-12-26,"Stephanstag","AG","a"
2038-12-26,"Stephanstag","TG","A"
2038-12-26,"Stephanstag","TI","A"
2038-12-26,"Stephanstag","NE","A"
2039-01-01,"Neujahrstag","ZH","A"
2039-01-01,"Neujahrstag","BE","A"
2039-01-01,"Neujahrstag","LU","A"
2039-01-01,"Neujahrstag","UR","A"
2039-01-01,"Neujahrstag","SZ","A"
2039-01-01,"Neujahrstag","OW","A"
2039-01-01,"Neujahrstag","NW","A"
2039-01-01,"Neujahrstag","GL","A"
2039-01-01,"Neujahrstag","ZG","A"
2039-01-01,"Neujahrstag","FR","A"
2039-01-01,"Neujahrstag","SO","A"
2039-01-01,"Neujahrstag","BS","A"
2039-01-01,"Neujahrstag","BL","A"
2039-01-01,"Neujahrstag","SH","A"
2039-01-01,"Neujahrstag","AR","A"
2039-01-01,"Neujahrstag","AI","A"
2039-01-01,"Neujahrstag","SG","A"
2039-01-01,"Neujahrstag","GR","A"
2039-01-01,"Neujahrstag","AG","A"
2039-01-01,"Neujahrstag","TG","A"
2039-01-01,"Neujahrstag","TI","A"
2039-01-01,"Neujahrstag","VD","A"
2039-01-01,"Neujahrstag","VS","A"
2039-01-01,"Neujahrstag","NE","A"
2039-01-01,"Neujahrstag","GE","A"
2039-01-01,"Neujahrstag","JU","A"
2039-01-02,"Berchtoldstag","ZH","D"
2039-01-02,"Berchtoldstag","BE","A"
2039-01-02,"Berchtoldstag","LU","D"
2039-01-02,"Berchtoldstag","OW","D"
2039-01-02,"Berchtoldstag","GL","D"
2039-01-02,"Berchtoldstag","ZG","D"
2039-01-02,"Berchtoldstag","FR","D"
2039-01-02,"Berchtoldstag","SO","D"
2039-01-02,"Berchtoldstag","SH","D"
2039-01-02,"Berchtoldstag","GR","d"
2039-01-02,"Berchtoldstag","AG","a"
2039-01-02,"Berchtoldstag","TG","A"
2039-01-02,"Berchtoldstag","VD","A"
2039-01-02,"Berchtoldstag","NE","D"
2039-01-02,"Berchtoldstag","GE","D"
2039-01-02,"Berchtoldstag","JU","B"
2039-01-06,"Heilige Drei Könige","UR","B"
2039-01-06,"Heilige Drei Könige","SZ","B"
2039-01-06,"Heilige Drei Könige","GR","a"
2039-01-06,"Heilige Drei Könige","TI","A"
2039-03-19,"Josefstag","LU","a"
2039-03-19,"Josefstag","UR","B"
2039-03-19,"Josefstag","SZ","A"
2039-03-19,"Josefstag","NW","B"
2039-03-19,"Josefstag","ZG","a"
2039-03-19,"Josefstag","GR","a"
2039-03-19,"Josefstag","TI","B"
2039-03-19,"Josefstag","VS","A"
2039-04-08,"Karfreitag","ZH","A"
2039-04-08,"Karfreitag","BE","A"
2039-04-08,"Karfreitag","LU","A"
2039-04-08,"Karfreitag","UR","A"
2039-04-08,"Karfreitag","SZ","A"
2039-04-08,"Karfreitag","OW","A"
2039-04-08,"Karfreitag","NW","A"
2039-04-08,"Karfreitag","GL","A"
2039-04-08,"Karfreitag","ZG","A"
2039-04-08,"Karfreitag","FR","A"
2039-04-08,"Karfreitag","SO","A"
2039-04-08,"Karfreitag","BS","A"
2039-04-08,"Karfreitag","BL","A"
2039-04-08,"Karfreitag","SH","A"
2039-04-08,"Karfreitag","AR","A"
2039-04-08,"Karfreitag","AI","A"
2039-04-08,"Karfreitag","SG","A"
2039-04-08,"Karfreitag","GR","A"
2039-04-08,"Karfreitag","AG","A"
2039-04-08,"Karfreitag","TG","A"
2039-04-08,"Karfreitag","VD","A"
2039-04-08,"Karfreitag","NE","A"
2039-04-08,"Karfreitag","GE","A"
2039-04-08,"Karfreitag","JU","A"
2039-04-11,"Ostermontag","ZH","A"
2039-04-11,"Ostermontag","BE","A"
2039-04-11,"Ostermontag","LU","D"
2039-04-11,"Ostermontag","UR","B"
2039-04-11,"Ostermontag","SZ","B"
2039-04-11,"Ostermontag","OW","D"
2039-04-11,"Ostermontag","NW","D"
2039-04-11,"Ostermontag","GL","A"
2039-04-11,"Ostermontag","ZG","D"
2039-04-11,"Ostermontag","FR","D"
2039-04-11,"Ostermontag","SO","d"
2039-04-11,"Ostermontag","BS","A"
2039-04-11,"Ostermontag","BL","A"
2039-04-11,"Ostermontag","SH","A"
2039-04-11,"Ostermontag","AR","A"
2039-04-11,"Ostermontag","AI","A"
2039-04-11,"Ostermontag","SG","A"
2039-04-11,"Ostermontag","GR","A"
2039-04-11,"Ostermontag","AG","a"
2039-04-11,"Ostermontag","TG","A"
2039-04-11,"Ostermontag","TI","A"
2039-04-11,"Ostermontag","VD","A"
2039-04-11,"Ostermontag","NE","D"
2039-04-11,"Ostermontag","GE","A"
2039-04-11,"Ostermontag","JU","A"
2039-05-01,"Tag der Arbeit","ZH","A"
2039-05-01,"Tag der Arbeit","FR","c"
2039-05-01,"Tag der Arbeit","SO","C"
2039-05-01,"Tag der Arbeit","BS","A"
2039-05-01,"Tag der Arbeit","BL","A"
2039-05-01,"Tag der Arbeit","SH","B"
2039-05-01,"Tag der Arbeit","AG","D"
2039-05-01,"Tag der Arbeit","TG","B"
2039-05-01,"Tag der Arbeit","TI","B"
2039-05-01,"Tag der Arbeit","NE","A"
2039-05-01,"Tag der Arbeit","JU","A"
2039-05-19,"Auffahrt","ZH","A"
2039-05-19,"Auffahrt","BE","A"
2039-05-19,"Auffahrt","LU","A"
2039-05-19,"Auffahrt","UR","A"
2039-05-19,"Auffahrt","SZ","A"
2039-05-19,"Auffahrt","OW","A"
2039-05-19,"Auffahrt","NW","A"
2039-05-19,"Auffahrt","GL","A"
2039-05-19,"Auffahrt","ZG","A"
2039-05-19,"Auffahrt","FR","A"
2039-05-19,"Auffahrt","SO","A"
2039-05-19,"Auffahrt","BS","A"
2039-05-19,"Auffahrt","BL","A"
2039-05-19,"Auffahrt","SH","A"
2039-05-19,"Auffahrt","AR","A"
2039-05-19,"Auffahrt","AI","A"
2039-05-19,"Auffahrt","SG","A"
2039-05-19,"Auffahrt","GR","A"
2039-05-19,"Auffahrt","AG","A"
2039-05-19,"Auffahrt","TG","A"
2039-05-19,"Auffahrt","TI","A"
2039-05-19,"Auffahrt","VD","A"
2039-05-19,"Auffahrt","VS","A"
2039-05-19,"Auffahrt","NE","A"
2039-05-19,"Auffahrt","GE","A"
2039-05-19,"Auffahrt","JU","A"
2039-05-30,"Pfingstmontag","ZH","A"
2039-05-30,"Pfingstmontag","BE","A"
2039-05-30,"Pfingstmontag","LU","D"
2039-05-30,"Pfingstmontag","UR","B"
2039-05-30,"Pfingstmontag","SZ","B"
2039-05-30,"Pfingstmontag","OW","D"
2039-05-30,"Pfingstmontag","NW","D"
2039-05-30,"Pfingstmontag","GL","B"
2039-05-30,"Pfingstmontag","ZG","D"
2039-05-30,"Pfingstmontag","FR","D"
2039-05-30,"Pfingstmontag","SO","a"
2039-05-30,"Pfingstmontag","BS","A"
2039-05-30,"Pfingstmontag","BL","A"
2039-05-30,"Pfingstmontag","SH","A"
2039-05-30,"Pfingstmontag","AR","A"
2039-05-30,"Pfingstmontag","AI","A"
2039-05-30,"Pfingstmontag","SG","A"
2039-05-30,"Pfingstmontag","GR","A"
2039-05-30,"Pfingstmontag","AG","a"
2039-05-30,"Pfingstmontag","TG","A"
2039-05-30,"Pfingstmontag","TI","B"
2039-05-30,"Pfingstmontag","VD","A"
2039-05-30,"Pfingstmontag","NE","D"
2039-05-30,"Pfingstmontag","GE","A"
2039-05-30,"Pfingstmontag","JU","A"
2039-06-09,"Fronleichnam","LU","A"
2039-06-09,"Fronleichnam","UR","A"
2039-06-09,"Fronleichnam","SZ","A"
2039-06-09,"Fronleichnam","OW","A"
2039-06-09,"Fronleichnam","NW","A"
2039-06-09,"Fronleichnam","ZG","A"
2039-06-09,"Fronleichnam","FR","a"
2039-06-09,"Fronleichnam","SO","a"
2039-06-09,"Fronleichnam","BL","a"
2039-06-09,"Fronleichnam","AI","A"
2039-06-09,"Fronleichnam","GR","a"
2039-06-09,"Fronleichnam","AG","a"
2039-06-09,"Fronleichnam","TI","B"
2039-06-09,"Fronleichnam","VS","A"
2039-06-09,"Fronleichnam","NE","a"
2039-06-09,"Fronleichnam","JU","A"
2039-08-01,"Bundesfeier","ZH","A"
2039-08-01,"Bundesfeier","BE","A"
2039-08-01,"Bundesfeier","LU","A"
2039-08-01,"Bundesfeier","UR","A"
2039-08-01,"Bundesfeier","SZ","A"
2039-08-01,"Bundesfeier","OW","A"
2039-08-01,"Bundesfeier","NW","A"
2039-08-01,"Bundesfeier","GL","A"
2039-08-01,"Bundesfeier","ZG","A"
2039-08-01,"Bundesfeier","FR","A"
2039-08-01,"Bundesfeier","SO","A"
2039-08-01,"Bundesfeier","BS","A"
2039-08-01,"Bundesfeier","BL","A"
2039-08-01,"Bundesfeier","SH","A"
2039-08-01,"Bundesfeier","AR","A"
2039-08-01,"Bundesfeier","AI","A"
2039-08-01,"Bundesfeier","SG","A"
2039-08-01,"Bundesfeier","GR","A"
2039-08-01,"Bundesfeier","AG","A"
2039-08-01,"Bundesfeier","TG","A"
2039-08-01,"Bundesfeier","TI","A"
2039-08-01,"Bundesfeier","VD","A"
2039-08-01,"Bundesfeier","VS","A"
2039-08-01,"Bundesfeier","NE","A"
2039-08-01,"Bundesfeier","GE","A"
2039-08-01,"Bundesfeier","JU","A"
2039-08-15,"Mariä Himmelfahrt","LU","A"
2039-08-15,"Mariä Himmelfahrt","UR","A"
2039-08-15,"Mariä Himmelfahrt","SZ","A"
2039-08-15,"Mariä Himmelfahrt","OW","A"
2039-08-15,"Mariä Himmelfahrt","NW","A"
2039-08-15,"Mariä Himmelfahrt","ZG","A"
2039-08-15,"Mariä Himmelfahrt","FR","a"
2039-08-15,"Mariä Himmelfahrt","SO","a"
2039-08-15,"Mariä Himmelfahrt","BL","a"
2039-08-15,"Mariä Himmelfahrt","AI","B"
2039-08-15,"Mariä Himmelfahrt","GR","a"
2039-08-15,"Mariä Himmelfahrt","AG","a"
2039-08-15,"Mariä Himmelfahrt","TI","A"
2039-08-15,"Mariä Himmelfahrt","VS","A"
2039-08-15,"Mariä Himmelfahrt","JU","B"
2039-11-01,"Allerheiligen","LU","A"
2039-11-01,"Allerheiligen","UR","A"
2039-11-01,"Allerheiligen","SZ","A"
2039-11-01,"Allerheiligen","OW","A"
2039-11-01,"Allerheiligen","NW","A"
2039-11-01,"Allerheiligen","GL","A"
2039-11-01,"Allerheiligen","ZG","A"
2039-11-01,"Allerheiligen","FR","a"
2039-11-01,"Allerheiligen","SO","a"
2039-11-01,"Allerheiligen","AI","B"
2039-11-01,"Allerheiligen","SG","A"
2039-11-01,"Allerheiligen","GR","a"
2039-11-01,"Allerheiligen","AG","a"
2039-11-01,"Allerheiligen","TI","A"
2039-11-01,"Allerheiligen","VS","A"
2039-11-01,"Allerheiligen","JU","B"
2039-12-08,"Mariä Empfängnis","LU","B"
2039-12-08,"Mariä Empfängnis","UR","A"
2039-12-08,"Mariä Empfängnis","SZ","B"
2039-12-08,"Mariä Empfängnis","OW","A"
2039-12-08,"Mariä Empfängnis","NW","A"
2039-12-08,"Mariä Empfängnis","ZG","A"
2039-12-08,"Mariä Empfängnis","FR","a"
2039-12-08,"Mariä Empfängnis","SO","a"
2039-12-08,"Mariä Empfängnis","AI","B"
2039-12-08,"Mariä Empfängnis","GR","a"
2039-12-08,"Mariä Empfängnis","AG","a"
2039-12-08,"Mariä Empfängnis","TI","B"
2039-12-08,"Mariä Empfängnis","VS","A"
2039-12-25,"Weihnachtstag","ZH","A"
2039-12-25,"Weihnachtstag","BE","A"
2039-12-25,"Weihnachtstag","LU","A"
2039-12-25,"Weihnachtstag","UR","A"
2039-12-25,"Weihnachtstag","SZ","A"
2039-12-25,"Weihnachtstag","OW","A"
2039-12-25,"Weihnachtstag","NW","A"
2039-12-25,"Weihnachtstag","GL","A"
2039-12-25,"Weihnachtstag","ZG","A"
2039-12-25,"Weihnachtstag","FR","A"
2039-12-25,"Weihnachtstag","SO","A"
2039-12-25,"Weihnachtstag","BS","A"
2039-12-25,"Weihnachtstag","BL","A"
2039-12-25,"Weihnachtstag","SH","A"
2039-12-25,"Weihnachtstag","AR","A"
2039-12-25,"Weihnachtstag","AI","A"
2039-12-25,"Weihnachtstag","SG","A"
2039-12-25,"Weihnachtstag","GR","A"
2039-12-25,"Weihnachtstag","AG","A"
2039-12-25,"Weihnachtstag","TG","A"
2039-12-25,"Weihnachtstag","TI","A"
2039-12-25,"Weihnachtstag","VD","A"
2039-12-25,"Weihnachtstag","VS","A"
2039-12-25,"Weihnachtstag","NE","A"
2039-12-25,"Weihnachtstag","GE","A"
2039-12-25,"Weihnachtstag","JU","A"
2039-12-26,"Stephanstag","ZH","A"
2039-12-26,"Stephanstag","BE","A"
2039-12-26,"Stephanstag","LU","A"
2039-12-26,"Stephanstag","UR","B"
2039-12-26,"Stephanstag","SZ","B"
2039-12-26,"Stephanstag","OW","D"
2039-12-26,"Stephanstag","NW","D"
2039-12-26,"Stephanstag","GL","A"
2039-12-26,"Stephanstag","ZG","D"
2039-12-26,"Stephanstag","FR","D"
2039-12-26,"Stephanstag","SO","a"
2039-12-26,"Stephanstag","BS","A"
2039-12-26,"Stephanstag","BL","A"
2039-12-26,"Stephanstag","SH","A"
2039-12-26,"Stephanstag","AR","A"
2039-12-26,"Stephanstag","AI","A"
2039-12-26,"Stephanstag","SG","A"
2039-12-26,"Stephanstag","GR","A"
2039-12-26,"Stephanstag","AG","a"
2039-12-26,"Stephanstag","TG","A"
2039-12-26,"Stephanstag","TI","A"
2039-12-26,"Stephanstag","NE","A"
2040-01-01,"Neujahrstag","ZH","A"
2040-01-01,"Neujahrstag","BE","A"
2040-01-01,"Neujahrstag","LU","A"
2040-01-01,"Neujahrstag","UR","A"
2040-01-01,"Neujahrstag","SZ","A"
2040-01-01,"Neujahrstag","OW","A"
2040-01-01,"Neujahrstag","NW","A"
2040-01-01,"Neujahrstag","GL","A"
2040-01-01,"Neujahrstag","ZG","A"
2040-01-01,"Neujahrstag","FR","A"
2040-01-01,"Neujahrstag","SO","A"
2040-01-01,"Neujahrstag","BS","A"
2040-01-01,"Neujahrstag","BL","A"
2040-01-01,"Neujahrstag","SH","A"
2040-01-01,"Neujahrstag","AR","A"
2040-01-01,"Neujahrstag","AI","A"
2040-01-01,"Neujahrstag","SG","A"
2040-01-01,"Neujahrstag","GR","A"
2040-01-01,"Neujahrstag","AG","A"
2040-01-01,"Neujahrstag","TG","A"
2040-01-01,"Neujahrstag","TI","A"
2040-01-01,"Neujahrstag","VD","A"
2040-01-01,"Neujahrstag","VS","A"
2040-01-01,"Neujahrstag","NE","A"
2040-01-01,"Neujahrstag","GE","A"
2040-01-01,"Neujahrstag","JU","A"
2040-01-02,"Berchtoldstag","ZH","D"
2040-01-02,"Berchtoldstag","BE","A"
2040-01-02,"Berchtoldstag","LU","D"
2040-01-02,"Berchtoldstag","OW","D"
2040-01-02,"Berchtoldstag","GL","D"
2040-01-02,"Berchtoldstag","ZG","D"
2040-01-02,"Berchtoldstag","FR","D"
2040-01-02,"Berchtoldstag","SO","D"
2040-01-02,"Berchtoldstag","SH","D"
2040-01-02,"Berchtoldstag","GR","d"
2040-01-02,"Berchtoldstag","AG","a"
2040-01-02,"Berchtoldstag","TG","A"
2040-01-02,"Berchtoldstag","VD","A"
2040-01-02,"Berchtoldstag","NE","D"
2040-01-02,"Berchtoldstag","GE","D"
2040-01-02,"Berchtoldstag","JU","B"
2040-01-06,"Heilige Drei Könige","UR","B"
2040-01-06,"Heilige Drei Könige","SZ","B"
2040-01-06,"Heilige Drei Könige","GR","a"
2040-01-06,"Heilige Drei Könige","TI","A"
2040-03-19,"Josefstag","LU","a"
2040-03-19,"Josefstag","UR","B"
2040-03-19,"Josefstag","SZ","A"
2040-03-19,"Josefstag","NW","B"
2040-03-19,"Josefstag","ZG","a"
2040-03-19,"Josefstag","GR","a"
2040-03-19,"Josefstag","TI","B"
2040-03-19,"Josefstag","VS","A"
2040-03-30,"Karfreitag","ZH","A"
2040-03-30,"Karfreitag","BE","A"
2040-03-30,"Karfreitag","LU","A"
2040-03-30,"Karfreitag","UR","A"
2040-03-30,"Karfreitag","SZ","A"
2040-03-30,"Karfreitag","OW","A"
2040-03-30,"Karfreitag","NW","A"
2040-03-30,"Karfreitag","GL","A"
2040-03-30,"Karfreitag","ZG","A"
2040-03-30,"Karfreitag","FR","A"
2040-03-30,"Karfreitag","SO","A"
2040-03-30,"Karfreitag","BS","A"
2040-03-30,"Karfreitag","BL","A"
2040-03-30,"Karfreitag","SH","A"
2040-03-30,"Karfreitag","AR","A"
2040-03-30,"Karfreitag","AI","A"
2040-03-30,"Karfreitag","SG","A"
2040-03-30,"Karfreitag","GR","A"
2040-03-30,"Karfreitag","AG","A"
2040-03-30,"Karfreitag","TG","A"
2040-03-30,"Karfreitag","VD","A"
2040-03-30,"Karfreitag","NE","A"
2040-03-30,"Karfreitag","GE","A"
2040-03-30,"Karfreitag","JU","A"
2040-04-02,"Ostermontag","ZH","A"
2040-04-02,"Ostermontag","BE","A"
2040-04-02,"Ostermontag","LU","D"
2040-04-02,"Ostermontag","UR","B"
2040-04-02,"Ostermontag","SZ","B"
2040-04-02,"Ostermontag","OW","D"
2040-04-02,"Ostermontag","NW","D"
2040-04-02,"Ostermontag","GL","A"
2040-04-02,"Ostermontag","ZG","D"
2040-04-02,"Ostermontag","FR","D"
2040-04-02,"Ostermontag","SO","d"
2040-04-02,"Ostermontag","BS","A"
2040-04-02,"Ostermontag","BL","A"
2040-04-02,"Ostermontag","SH","A"
2040-04-02,"Ostermontag","AR","A"
2040-04-02,"Ostermontag","AI","A"
2040-04-02,"Ostermontag","SG","A"
2040-04-02,"Ostermontag","GR","A"
2040-04-02,"Ostermontag","AG","a"
2040-04-02,"Ostermontag","TG","A"
2040-04-02,"Ostermontag","TI","A"
2040-04-02,"Ostermontag","VD","A"
2040-04-02,"Ostermontag","NE","D"
2040-04-02,"Ostermontag","GE","A"
2040-04-02,"Ostermontag","JU","A"
2040-05-01,"Tag der Arbeit","ZH","A"
2040-05-01,"Tag der Arbeit","FR","c"
2040-05-01,"Tag der Arbeit","SO","C"
2040-05-01,"Tag der Arbeit","BS","A"
2040-05-01,"Tag der Arbeit","BL","A"
2040-05-01,"Tag der Arbeit","SH","B"
2040-05-01,"Tag der Arbeit","AG","D"
2040-05-01,"Tag der Arbeit","TG","B"
2040-05-01,"Tag der Arbeit","TI","B"
2040-05-01,"Tag der Arbeit","NE","A"
2040-05-01,"Tag der Arbeit","JU","A"
2040-05-10,"Auffahrt","ZH","A"
2040-05-10,"Auffahrt","BE","A"
2040-05-10,"Auffahrt","LU","A"
2040-05-10,"Auffahrt","UR","A"
2040-05-10,"Auffahrt","SZ","A"
2040-05-10,"Auffahrt","OW","A"
2040-05-10,"Auffahrt","NW","A"
2040-05-10,"Auffahrt","GL","A"
2040-05-10,"Auffahrt","ZG","A"
2040-05-10,"Auffahrt","FR","A"
2040-05-10,"Auffahrt","SO","A"
2040-05-10,"Auffahrt","BS","A"
2040-05-10,"Auffahrt","BL","A"
2040-05-10,"Auffahrt","SH","A"
2040-05-10,"Auffahrt","AR","A"
2040-05-10,"Auffahrt","AI","A"
2040-05-10,"Auffahrt","SG","A"
2040-05-10,"Auffahrt","GR","A"
2040-05-10,"Auffahrt","AG","A"
2040-05-10,"Auffahrt","TG","A"
2040-05-10,"Auffahrt","TI","A"
2040-05-10,"Auffahrt","VD","A"
2040-05-10,"Auffahrt","VS","A"
2040-05-10,"Auffahrt","NE","A"
2040-05-10,"Auffahrt","GE","A"
2040-05-10,"Auffahrt","JU","A"
2040-05-21,"Pfingstmontag","ZH","A"
2040-05-21,"Pfingstmontag","BE","A"
2040-05-21,"Pfingstmontag","LU","D"
2040-05-21,"Pfingstmontag","UR","B"
2040-05-21,"Pfingstmontag","SZ","B"
2040-05-21,"Pfingstmontag","OW","D"
2040-05-21,"Pfingstmontag","NW","D"
2040-05-21,"Pfingstmontag","GL","B"
2040-05-21,"Pfingstmontag","ZG","D"
2040-05-21,"Pfingstmontag","FR","D"
2040-05-21,"Pfingstmontag","SO","a"
2040-05-21,"Pfingstmontag","BS","A"
2040-05-21,"Pfingstmontag","BL","A"
2040-05-21,"Pfingstmontag","SH","A"
2040-05-21,"Pfingstmontag","AR","A"
2040-05-21,"Pfingstmontag","AI","A"
2040-05-21,"Pfingstmontag","SG","A"
2040-05-21,"Pfingstmontag","GR","A"
2040-05-21,"Pfingstmontag","AG","a"
2040-05-21,"Pfingstmontag","TG","A"
2040-05-21,"Pfingstmontag","TI","B"
2040-05-21,"Pfingstmontag","VD","A"
2040-05-21,"Pfingstmontag","NE","D"
2040-05-21,"Pfingstmontag","GE","A"
2040-05-21,"Pfingstmontag","JU","A"
2040-05-31,"Fronleichnam","LU","A"
2040-05-31,"Fronleichnam","UR","A"
2040-05-31,"Fronleichnam","SZ","A"
2040-05-31,"Fronleichnam","OW","A"
2040-05-31,"Fronleichnam","NW","A"
2040-05-31,"Fronleichnam","ZG","A"
2040-05-31,"Fronleichnam","FR","a"
2040-05-31,"Fronleichnam","SO","a"
2040-05-31,"Fronleichnam","BL","a"
2040-05-31,"Fronleichnam","AI","A"
2040-05-31,"Fronleichnam","GR","a"
2040-05-31,"Fronleichnam","AG","a"
2040-05-31,"Fronleichnam","TI","B"
2040-05-31,"Fronleichnam","VS","A"
2040-05-31,"Fronleichnam","NE","a"
2040-05-31,"Fronleichnam","JU","A"
2040-08-01,"Bundesfeier","ZH","A"
2040-08-01,"Bundesfeier","BE","A"
2040-08-01,"Bundesfeier","LU","A"
2040-08-01,"Bundesfeier","UR","A"
2040-08-01,"Bundesfeier","SZ","A"
2040-08-01,"Bundesfeier","OW","A"
2040-08-01,"Bundesfeier","NW","A"
2040-08-01,"Bundesfeier","GL","A"
2040-08-01,"Bundesfeier","ZG","A"
2040-08-01,"Bundesfeier","FR","A"
2040-08-01,"Bundesfeier","SO","A"
2040-08-01,"Bundesfeier","BS","A"
2040-08-01,"Bundesfeier","BL","A"
2040-08-01,"Bundesfeier","SH","A"
2040-08-01,"Bundesfeier","AR","A"
2040-08-01,"Bundesfeier","AI","A"
2040-08-01,"Bundesfeier","SG","A"
2040-08-01,"Bundesfeier","GR","A"
2040-08-01,"Bundesfeier","AG","A"
2040-08-01,"Bundesfeier","TG","A"
2040-08-01,"Bundesfeier","TI","A"
2040-08-01,"Bundesfeier","VD","A"
2040-08-01,"Bundesfeier","VS","A"
2040-08-01,"Bundesfeier","NE","A"
2040-08-01,"Bundesfeier","GE","A"
2040-08-01,"Bundesfeier","JU","A"
2040-08-15,"Mariä Himmelfahrt","LU","A"
2040-08-15,"Mariä Himmelfahrt","UR","A"
2040-08-15,"Mariä Himmelfahrt","SZ","A"
2040-08-15,"Mariä Himmelfahrt","OW","A"
2040-08-15,"Mariä Himmelfahrt","NW","A"
2040-08-15,"Mariä Himmelfahrt","ZG","A"
2040-08-15,"Mariä Himmelfahrt","FR","a"
2040-08-15,"Mariä Himmelfahrt","SO","a"
2040-08-15,"Mariä Himmelfahrt","BL","a"
2040-08-15,"Mariä Himmelfahrt","AI","B"
2040-08-15,"Mariä Himmelfahrt","GR","a"
2040-08-15,"Mariä Himmelfahrt","AG","a"
2040-08-15,"Mariä Himmelfahrt","TI","A"
2040-08-15,"Mariä Himmelfahrt","VS","A"
2040-08-15,"Mariä Himmelfahrt","JU","B"
2040-11-01,"Allerheiligen","LU","A"
2040-11-01,"Allerheiligen","UR","A"
2040-11-01,"Allerheiligen","SZ","A"
2040-11-01,"Allerheiligen","OW","A"
2040-11-01,"Allerheiligen","NW","A"
2040-11-01,"Allerheiligen","GL","A"
2040-11-01,"Allerheiligen","ZG","A"
2040-11-01,"Allerheiligen","FR","a"
2040-11-01,"Allerheiligen","SO","a"
2040-11-01,"Allerheiligen","AI","B"
2040-11-01,"Allerheiligen","SG","A"
2040-11-01,"Allerheiligen","GR","a"
2040-11-01,"Allerheiligen","AG","a"
2040-11-01,"Allerheiligen","TI","A"
2040-11-01,"Allerheiligen","VS","A"
2040-11-01,"Allerheiligen","JU","B"
2040-12-08,"Mariä Empfängnis","LU","B"
2040-12-08,"Mariä Empfängnis","UR","A"
2040-12-08,"Mariä Empfängnis","SZ","B"
2040-12-08,"Mariä Empfängnis","OW","A"
2040-12-08,"Mariä Empfängnis","NW","A"
2040-12-08,"Mariä Empfängnis","ZG","A"
2040-12-08,"Mariä Empfängnis","FR","a"
2040-12-08,"Mariä Empfängnis","SO","a"
2040-12-08,"Mariä Empfängnis","AI","B"
2040-12-08,"Mariä Empfängnis","GR","a"
2040-12-08,"Mariä Empfängnis","AG","a"
2040-12-08,"Mariä Empfängnis","TI","B"
2040-12-08,"Mariä Empfängnis","VS","A"
2040-12-25,"Weihnachtstag","ZH","A"
2040-12-25,"Weihnachtstag","BE","A"
2040-12-25,"Weihnachtstag","LU","A"
2040-12-25,"Weihnachtstag","UR","A"
2040-12-25,"Weihnachtstag","SZ","A"
2040-12-25,"Weihnachtstag","OW","A"
2040-12-25,"Weihnachtstag","NW","A"
2040-12-25,"Weihnachtstag","GL","A"
2040-12-25,"Weihnachtstag","ZG","A"
2040-12-25,"Weihnachtstag","FR","A"
